id,title,title_ext,tipo,lastUpdated,pubDate
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16470","LEON              CST","LEÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16510","LEON FELIPE (POETA)","POETA LEÓN FELIPE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16520","LEON MOYANO(TTE.CNEL)","TENIENTE CORONEL LEÓN MOYANO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16500","LEON, FRAY LUIS DE","FRAY LUIS DE LEÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16600","LEVANTE","LEVANTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16640","LEYVA, ANTONIO DE","ANTONIO DE LEYVA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16685","LIBRO DE LA SELVA, EL","EL LIBRO DE LA SELVA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16720","LILA","LILA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16740","LIMITE            CST","LÍMITE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16760","LIMONAR, ELIAS(PADRE)","PADRE ELÍAS LIMONAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16765","LIMPIABOTAS, EL","EL LIMPIABOTAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16780","LINCE","LINCE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16800","LINDE (BARON DE LA)","BARÓN DE LA LINDE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/15940","LINDE,BARON DE LA GRP","AARON DE LA LINDE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16820","LIÑAN, PEDRO","PEDRO LIÑÁN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16840","LIRIA, AUGUSTO","AUGUSTO LIRIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16870","LISBOA, JARDINES DE","DE LISBOA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16873","LISTA DE SCHINDLER,LA","LA LISTA DE SCHINDLER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16875","LISZT, FRANZ","FRANZ LISZT","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17565","LLOSAS, LAGOS DE  MRL","LAGOS DE LLOSAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16880","LOARRE, CASTILLO DE","CASTILLO DE LOARRE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/16960","LOBEZ PUEYO, JOSE","JOSÉ LOBEZ PUEYO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17040","LON LAGA (GENERAL)","GENERAL LON LAGA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17050","LONGARES, PS DE","DE LONGARES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17045","LONGARES,CN       CST","LONGARES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17060","LOPE DE VEGA","LOPE DE VEGA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17080","LOPEZ ABADIA, VICENTE","VICENTE LÓPEZ ABADÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17100","LOPEZ ALLUE, LUIS","LUIS LÓPEZ ALLUÉ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17110","LOPEZ ARTAL,M.    SJN","MOSÉN MANUEL LÓPEZ ARTAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17115","LOPEZ GARCIA, E.  MNT","EDUARDO LÓPEZ GARCÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17070","LOPEZ, ALFREDO    JSL","ALFREDO LÓPEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17180","LORENGAR, PILAR","PILAR LORENGAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17200","LORENTE, JUAN JOSE","JUAN JOSÉ LORENTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17220","LORENZO PARDO, MANUEL","MANUEL LORENZO PARDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17260","LOSCOS, FRANCISCO","FRANCISCO LOSCOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17280","LOSTAL, MARIA","MARÍA LOSTAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17340","LUCAS, MARIANO","MARIANO LUCAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17400","LUCERO DEL ALBA","LUCERO DEL ALBA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17420","LUGO","LUGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17495","LUNA, MARIA DE","MARÍA DE LUNA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17510","LUXEMBURGO","LUXEMBURGO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17520","LUZ","LUZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17630","MADRID            CST","MADRID","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17640","MAESTRE RACIONAL","MAESTRE RACIONAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17660","MAGALLON","MAGALLÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17670","MAGAÑA, RAMON","RAMÓN MAGAÑA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17700","MAGDALENA (ARQUITEC.)","ARQUITECTO MAGDALENA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17680","MAGDALENA, PL. DE LA","DE LA MAGDALENA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17720","MAGNOLIA","MAGNOLIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17725","MAINAR","MAINAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17732","MAJAS DE GOYA, LAS AV","DE LAS MAJAS DE GOYA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17760","MALAGA","MÁLAGA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17950","MALLORCA, ISLA DE","ISLA DE MALLORCA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17960","MAMBLAS           SIS","MAMBLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/17965","MANFREDONIA","MANFREDONIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18080","MARCIAL, MARCO(POETA)","POETA MARCO MARCIAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18200","MARINA, LA        MRL","LA MARINA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18240","MARIO, EMILIO","EMILIO MARIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18335","MARTIN DEL RIO","MARTÍN DEL RÍO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18356","MARTINCHO         SIS","MARTINCHO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18400","MARTINEZ, JOSE(MOSEN)","MOSÉN JOSÉ MARTÍNEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18500","MARTON Y GAVIN","MARTÓN Y GAVÍN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18530","MATARRAÑA, RIO","RÍO MATARRAÑA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18540","MATHEU, JOSE MARIA","JOSÉ MARÍA MATHEU","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18570","MAYA, PLAZA","MAYA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18580","MAYANDIA (GENERAL)","GENERAL MAYANDÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18600","MAYOR","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18630","MAYOR             GRP","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18680","MAYOR             MNT","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18660","MAYOR             MRL","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18725","MAYOR, PLAZA","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18650","MAYOR, PLAZA      JSL","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18710","MAYOR, PLAZA      TRC","MAYOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18770","MEDIANO, DEL      MNZ","DEL MEDIANO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18775","MEDICO, EL","EL MÉDICO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18780","MEDINA ALBAIDA","MEDINA ALBAIDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18800","MEDIODIA","MEDIODÍA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18867","MENAYA REINOSO, I.","IGNACIO MENAYA REINOSO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18870","MENCHU,RIGOBERTA  SIS","RIGOBERTA MENCHU","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18875","MENDELSSOHN, FELIX","FÉLIX MENDELSSOHN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18960","MENGRANERA,CAMINO MRL","MENGRANERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18970","MENORCA, ISLA DE","ISLA DE MENORCA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/18975","MEQUINENZA        SJN","MEQUINENZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19000","MERCED, LA        MRL","LA MERCED","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19083","MESSINA","MESSINA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19085","MESTA, DE LA","DE LA MESTA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19330","MI TIO","MI TÍO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19090","MIANOS","MIANOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19100","MILAGROSA, LA","LA MILAGROSA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19160","MINA, PASEO DE LA","DE LA MINA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19180","MINAS","MINAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19200","MINGOTE (MAESTRO)","MAESTRO MINGOTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19280","MIRAL, DOMINGO","DOMINGO MIRAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19300","MISERICORDIA, STRIO.","SANTUARIO MISERICORDIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19350","MOLINER, MARIA","MARÍA MOLINER","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19360","MOLINO DE LAS ARMAS","MOLINO DE LAS ARMAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19425","MOLINO PILAR, PG.IND.","MOLINO PILAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19435","MOLINO REY,CAMINO CST","MOLINO REY","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19500","MONCASI, JOSE","JOSÉ MONCASI","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19520","MONCAYO","MONCAYO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19540","MONCAYO           CST","MONCAYO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19580","MONEGROS","MONEGROS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19620","MONFORTE, VICENTE","VICENTE MONFORTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19650","MONTAÑANA, AV.DE  MNT","DE MONTAÑANA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19700","MONTAÑES","MONTAÑÉS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19717","MONTE LA PLANA,CN TRC","MONTE LA PLANA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19740","MONTECARLO","MONTECARLO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19755","MONTEMOLIN, PG.IND.","MONTEMOLÍN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19790","MONTESSORI, MARIA","MARÍA MONTESSORI","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19800","MONTEVIDEO","MONTEVIDEO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19810","MONTON, CN DEL    MRL","MONTÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19825","MONTURIOL,NARCISO SIS","NARCISO MONTURIOL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19840","MONZALBARBA,CN.V. VNO","VIEJO DE MONZALBARBA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19880","MOR DE FUENTES","MOR DE FUENTES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19900","MORANO, FRANCISCO","FRANCISCO MORANO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/19920","MORATA","MORATA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20050","MORERAS, DE LAS   SJN","DE LAS MORERAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20060","MORET, SEGISMUNDO","SEGISMUNDO MORET","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20100","MORIONES","MORIONES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20120","MORLANES, GIL","GIL MORLANES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20185","MOVERA, AV        MVR","MOVERA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20210","MOZOTA, CAMINO    VNO","MOZOTA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20218","MULILLAS, LAS","LAS MULILLAS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20280","MUÑOZ SECA, PEDRO","PEDRO MUÑOZ SECA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20290","MUR,RICARDO(PARQ.)CST","RICARDO MUR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20310","MURALLA, AV","MURALLA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20340","MURCIA            CST","MURCIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20350","MURERO","MURERO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20355","MURETE, CN DEL    CRT","DEL MURETE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20400","MUROS, CN. DE LOS CRT","DE LOS MUROS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20440","NADOR","NADOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20500","NAPOLES","NÁPOLES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20530","NAVALES, ANA MARIA","ANA MARÍA NAVALES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20540","NAVARRA, AVENIDA DE","DE NAVARRA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20560","NAVARRA, D.BLANCA DE","DOÑA BLANCA DE NAVARRA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20580","NAVARRO, CECILIO","CECILIO NAVARRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20590","NAVARRO, PAULINO  GRP","PAULINO NAVARRO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20670","NERUDA, PABLO (POETA)","POETA PABLO NERUDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20680","NERVO, AMADO","AMADO NERVO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20690","NEVADA, LA PS","LA NEVADA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20780","NOBLEZA","NOBLEZA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20792","NOCHE, LA","LA NOCHE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20840","NORTE","NORTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20860","NORTE             SIS","NORTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20880","NOTICIERO, EL","EL NOTICIERO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/20935","NUEVO PARQUE","NUEVO PARQUE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26244","RUISEÑORES II,PG.IND.","RUISEÑORES II","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26240","RUISEÑORES, PASEO DE","DE RUISEÑORES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26246","RUIZ CASTILLO, ANDRES","ANDRÉS RUIZ CASTILLO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26260","RUIZ SANCHEZ, F.  SIS","FÉLIX RUIZ SÁNCHEZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26280","RUIZ TAPIADOR","RUIZ TAPIADOR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26320","RUSTE, AMBROSIO DEL","AMBROSIO DEL RUSTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26325","SABINA, GL.DE LA","DE LA SABINA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26360","SACO, CALLEJON DEL","DEL SACO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26400","SACRAMENTO (MADRE)","MADRE SACRAMENTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26380","SACRAMENTO, CALLEJON","SACRAMENTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26415","SAGASTA, PASEO DE","DE SAGASTA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26420","SAGRADA, LA       GRP","LA SAGRADA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26480","SAGRADO CORAZON JESUS","SAGRADO CORAZÓN JESÚS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26500","SAGUNTO","SAGUNTO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26525","SAINZ VARANDA,R.(AV.)","RAMÓN SAINZ DE VARANDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26527","SAINZ VARANDA,R.(PL.)","RAMÓN SAINZ DE VARANDA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26560","SALAMERO,MIGUEL PLAZA","MIGUEL SALAMERO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26590","SALAZAR, CATALINA","CATALINA SALAZAR","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26617","SALERNO","SALERNO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26620","SALIENTE","SALIENTE","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26750","SALOMON Y REINA SABA","SALOMÓN Y REINA DE SABA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26800","SALVADOR ASCASO, J.M.","JOSÉ MARÍA SALVADOR ASCASO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26835","SALVATIERRA ESCA,AND.","SALVATIERRA ESCA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26840","SALZ, NTRA.SRA.DEL","NUESTRA SEÑORA DEL SALZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26860","SAMOS, MONASTERIO DE","MONASTERIO DE SAMOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/26940","SAN ANDRES","SAN ANDRÉS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27530","SAN ANTON         SIS","SAN ANTÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27030","SAN BABIL","SAN BABIL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27040","SAN BARTOLOME     MRL","SAN BARTOLOMÉ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27060","SAN BENITO","SAN BENITO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27150","SAN BRAULIO, PLAZUELA","SAN BRAULIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27260","SAN CRISTOBAL","SAN CRISTÓBAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27290","SAN CRISTOBAL     SGR","SAN CRISTÓBAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27540","SAN DAMASO","SAN DÁMASO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27660","SAN FELIX","SAN FÉLIX","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/27680","SAN FERNANDO, VIA DE","DE SAN FERNANDO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30390","SCHUBERT, FRANZ","FRANZ SCHUBERT","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30410","SEDETANIA, PARQUE DE","SEDETANIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30420","SEGOVIA","SEGOVIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30460","SENECA, LUCIO ANNEO","LUCIO ANNEO SÉNECA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30480","SEO, PLAZA DE LA","DE LA SEO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30495","SEPTIMO SELLO, EL","EL SÉPTIMO SELLO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30510","SERAL, FIDEL","FIDEL SERAL","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30515","SERALES,PL.       MVR","SERALES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30580","SERRANO BERGES,PL SIS","SERRANO BERGES","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30584","SERRANO OSTARIZ,J.L.","JOSÉ LUIS SERRANO OSTARIZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30560","SERRANO SANZ, MANUEL","MANUEL SERRANO SANZ","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30600","SERVET, MIGUEL","MIGUEL SERVET","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30680","SICILIA, CONSTANZA DE","CONSTANZA DE SICILIA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30690","SIETE SAMURAIS, LOS","LOS SIETE SAMURAIS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30720","SIGENA, MONASTERIO DE","MONASTERIO DE SÍGENA","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30750","SILOS, CAMINO     MVR","SILOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30760","SILOS, CN. DE LOS SIS","SILOS","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30780","SIMON, AGUSTINA","AGUSTINA SIMÓN","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30840","SIRIO","SIRIO","","",""
"http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/callejero/via/30870","SITIOS, PLAZA DE LOS","DE LOS SITIOS","","",""
