"Codigo de via";"Clase de la via";"Particula de la via";"Nombre de la via";"Tipo de tramo ";"Nombre de la aproximacion";"Numero inicial del tramo";"Calificador del numero inicial del tramo";"Numero final del tramo";"Calificador del numero final del tramo";"Zona S E R  del tramo"
"00751600";"CALLE                   ";"DE LA ";"TRAVIESA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00751700";"CALLE                   ";"DEL   ";"TREBOL                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000065"
"00751700";"CALLE                   ";"DEL   ";"TREBOL                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000065"
"00753000";"CALLE                   ";"DE    ";"TREMP                                           ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00753000";"CALLE                   ";"DE    ";"TREMP                                           ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00753300";"CALLE                   ";"DE LAS";"TRES CRUCES                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000163"
"00753300";"CALLE                   ";"DE LAS";"TRES CRUCES                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000163"
"00753600";"CALLE                   ";"DE LOS";"TRES PECES                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000012"
"00753600";"CALLE                   ";"DE LOS";"TRES PECES                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00754000";"CALLE                   ";"DE    ";"TREVIÑO                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000075"
"00754000";"CALLE                   ";"DE    ";"TREVIÑO                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000075"
"00754100";"CALLE                   ";"DE    ";"TRIANA                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000055"
"00754100";"CALLE                   ";"DE    ";"TRIANA                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000055"
"00754400";"CALLE                   ";"DEL   ";"TRIBULETE                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000012"
"00754400";"CALLE                   ";"DEL   ";"TRIBULETE                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00754900";"COSTANILLA              ";"DE LAS";"TRINITARIAS                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000013"
"00754900";"COSTANILLA              ";"DE LAS";"TRINITARIAS                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000013"
"00755000";"CALLE                   ";"DE    ";"TRIQUET                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000032"
"00755000";"CALLE                   ";"DE    ";"TRIQUET                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000032"
"00755600";"CALLE                   ";"DE    ";"TRUEBA                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000032"
"00755600";"CALLE                   ";"DE    ";"TRUEBA                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000032"
"00755800";"CALLE                   ";"DE    ";"TRUEBA Y FERNANDEZ                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00755800";"CALLE                   ";"DE    ";"TRUEBA Y FERNANDEZ                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00756000";"CALLE                   ";"DE    ";"TRUJILLOS                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000161"
"00756000";"CALLE                   ";"DE    ";"TRUJILLOS                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000161"
"00756100";"TRAVESIA                ";"DE LOS";"TRUJILLOS                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000161"
"00756100";"TRAVESIA                ";"DE LOS";"TRUJILLOS                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000161"
"00756800";"CALLE                   ";"DE    ";"TUDELILLA                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000061"
"00756800";"CALLE                   ";"DE    ";"TUDELILLA                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000061"
"00756900";"CALLE                   ";"DE LOS";"TUDESCOS                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00756900";"CALLE                   ";"DE LOS";"TUDESCOS                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00757200";"CALLE                   ";"DEL   ";"TULIPAN                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000056"
"00757200";"CALLE                   ";"DEL   ";"TULIPAN                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000056"
"00757900";"CALLE                   ";"DEL   ";"TURIA                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00757900";"CALLE                   ";"DEL   ";"TURIA                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00758300";"CALLE                   ";"DEL   ";"TUTOR                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000092"
"00758300";"CALLE                   ";"DEL   ";"TUTOR                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000092"
"00758350";"PLAZA                   ";"DE    ";"TUY                                             ";"impar";"NUM";"000001";"  ";"000999";"  ";"000084"
"00758350";"PLAZA                   ";"DE    ";"TUY                                             ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000084"
"00758575";"CALLE                   ";"DE    ";"UBEDA                                           ";"impar";"NUM";"000011";"  ";"000021";"  ";"000084"
"00759000";"CALLE                   ";"DE    ";"ULPIANA BENITO                                  ";"impar";"NUM";"000001";"  ";"000999";"  ";"000063"
"00759000";"CALLE                   ";"DE    ";"ULPIANA BENITO                                  ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000063"
"00759200";"CALLE                   ";"      ";"UNDECIMA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00759200";"CALLE                   ";"      ";"UNDECIMA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00759900";"CALLE                   ";"DE LA ";"UNION                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00759900";"CALLE                   ";"DE LA ";"UNION                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00761000";"CALLE                   ";"DEL   ";"UROLA                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00761000";"CALLE                   ";"DEL   ";"UROLA                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00761200";"CALLE                   ";"DE    ";"URUGUAY                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00761200";"CALLE                   ";"DE    ";"URUGUAY                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00761300";"CALLE                   ";"DEL   ";"URUMEA                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000051"
"00761300";"CALLE                   ";"DEL   ";"URUMEA                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000051"
"00761900";"CALLE                   ";"DEL   ";"VADO DE SANTA CATALINA                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000024"
"00761900";"CALLE                   ";"DEL   ";"VADO DE SANTA CATALINA                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000023"
"00763000";"CALLE                   ";"DE    ";"VALDELAGUNA                                     ";"otros";"S/N";"000000";"  ";"000000";"  ";"000022"
"00763100";"CALLE                   ";"DE    ";"VALDELAMASA                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000053"
"00763100";"CALLE                   ";"DE    ";"VALDELAMASA                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000053"
"00763200";"CALLE                   ";"DE    ";"VALDELASIERRA                                   ";"impar";"NUM";"000001";"  ";"000999";"  ";"000022"
"00763200";"CALLE                   ";"DE    ";"VALDELASIERRA                                   ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000022"
"00763500";"PASAJE                  ";"DE    ";"VALDEMAQUEDA                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000052"
"00763500";"PASAJE                  ";"DE    ";"VALDEMAQUEDA                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000052"
"00763600";"CALLE                   ";"DE    ";"VALDEMORILLO                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000024"
"00763600";"CALLE                   ";"DE    ";"VALDEMORILLO                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000024"
"00763700";"CALLE                   ";"DE    ";"VALDEPEÑAS                                      ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00763700";"CALLE                   ";"DE    ";"VALDEPEÑAS                                      ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00763900";"CALLE                   ";"DE    ";"VALDERRIBAS                                     ";"impar";"NUM";"000001";"  ";"000053";"  ";"000031"
"00763900";"CALLE                   ";"DE    ";"VALDERRIBAS                                     ";"impar";"NUM";"000055";"  ";"000999";"  ";"000032"
"00763900";"CALLE                   ";"DE    ";"VALDERRIBAS                                     ";"par  ";"NUM";"000002";"  ";"000044";"  ";"000031"
"00763900";"CALLE                   ";"DE    ";"VALDERRIBAS                                     ";"par  ";"NUM";"000046";"  ";"000998";"  ";"000032"
"00765500";"CALLE                   ";"DE    ";"VALDOVIN                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000052"
"00765500";"CALLE                   ";"DE    ";"VALDOVIN                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000052"
"00765600";"CALLE                   ";"DE    ";"VALENCIA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000012"
"00765600";"CALLE                   ";"DE    ";"VALENCIA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00765800";"RONDA                   ";"DE    ";"VALENCIA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000026"
"00765800";"RONDA                   ";"DE    ";"VALENCIA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00765850";"CALLE                   ";"DE    ";"VALENCIA DE DON JUAN                            ";"impar";"NUM";"000001";"  ";"000999";"  ";"000085"
"00765850";"CALLE                   ";"DE    ";"VALENCIA DE DON JUAN                            ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000085"
"00766700";"CALLE                   ";"DE    ";"VALENZUELA                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000035"
"00766700";"CALLE                   ";"DE    ";"VALENZUELA                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000035"
"00766800";"CALLE                   ";"DE    ";"VALERIA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000032"
"00766800";"CALLE                   ";"DE    ";"VALERIA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000032"
"00767100";"CALLE                   ";"DE    ";"VALGAME DIOS                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000014"
"00767100";"CALLE                   ";"DE    ";"VALGAME DIOS                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000014"
"00767200";"AVENIDA                 ";"DE    ";"VALLADOLID                                      ";"impar";"NUM";"000001";"  ";"009999";"  ";"000091"
"00767200";"AVENIDA                 ";"DE    ";"VALLADOLID                                      ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000091"
"00767501";"AVENIDA                 ";"DEL   ";"VALLE                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000076"
"00767501";"AVENIDA                 ";"DEL   ";"VALLE                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000076"
"00767600";"CALLE                   ";"DEL   ";"VALLE DE ARAN                                   ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00767600";"CALLE                   ";"DEL   ";"VALLE DE ARAN                                   ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00768800";"CALLE                   ";"DE    ";"VALLEHERMOSO                                    ";"impar";"NUM";"000001";"  ";"000081";"  ";"000072"
"00768800";"CALLE                   ";"DE    ";"VALLEHERMOSO                                    ";"impar";"NUM";"000083";"  ";"000999";"  ";"000076"
"00768800";"CALLE                   ";"DE    ";"VALLEHERMOSO                                    ";"par  ";"NUM";"000002";"  ";"000090";"  ";"000072"
"00768800";"CALLE                   ";"DE    ";"VALLEHERMOSO                                    ";"par  ";"NUM";"000092";"  ";"000998";"  ";"000076"
"00768900";"GALERIA                 ";"      ";"VALLEHERMOSO                                    ";"impar";"NUM";"000001";"  ";"000999";"  ";"000076"
"00768900";"GALERIA                 ";"      ";"VALLEHERMOSO                                    ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000076"
"00769000";"CALLE                   ";"DE    ";"VALLICIERGO                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00769000";"CALLE                   ";"DE    ";"VALLICIERGO                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00769100";"CALLE                   ";"DE    ";"VALLS FERRERA                                   ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00769100";"CALLE                   ";"DE    ";"VALLS FERRERA                                   ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00769400";"CALLE                   ";"DE    ";"VALORES                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000033"
"00769400";"CALLE                   ";"DE    ";"VALORES                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000033"
"00769450";"PLAZA                   ";"DE    ";"VALPARAISO                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00769450";"PLAZA                   ";"DE    ";"VALPARAISO                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00769700";"CALLE                   ";"DE    ";"VALVERDE                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00769700";"CALLE                   ";"DE    ";"VALVERDE                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00769900";"PASAJE                  ";"DE    ";"VALVERDE DE ALCALA                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000052"
"00769900";"PASAJE                  ";"DE    ";"VALVERDE DE ALCALA                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000052"
"00770100";"CALLE                   ";"DE    ";"VANDERGOTEN                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000031"
"00770100";"CALLE                   ";"DE    ";"VANDERGOTEN                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000031"
"00770200";"CALLE                   ";"DE LAS";"VAQUERIAS                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000033"
"00770200";"CALLE                   ";"DE LAS";"VAQUERIAS                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000033"
"00770300";"CALLE                   ";"DE    ";"VARA DE REY                                     ";"impar";"NUM";"000001";"  ";"000009";"  ";"000026"
"00770300";"CALLE                   ";"DE    ";"VARA DE REY                                     ";"impar";"NUM";"000011";"  ";"000999";"  ";"000025"
"00770300";"CALLE                   ";"DE    ";"VARA DE REY                                     ";"par  ";"NUM";"000002";"  ";"000022";"  ";"000026"
"00770300";"CALLE                   ";"DE    ";"VARA DE REY                                     ";"par  ";"NUM";"000024";"  ";"000998";"  ";"000025"
"00770500";"CALLE                   ";"DE    ";"VARGAS                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000075"
"00770500";"CALLE                   ";"DE    ";"VARGAS                                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000075"
"00770800";"CALLE                   ";"DE LOS";"VASCOS                                          ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00770800";"CALLE                   ";"DE LOS";"VASCOS                                          ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00771000";"PLAZA                   ";"DE    ";"VAZQUEZ DE MELLA                                ";"impar";"NUM";"000001";"  ";"000999";"  ";"000014"
"00771000";"PLAZA                   ";"DE    ";"VAZQUEZ DE MELLA                                ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000014"
"00771200";"CALLE                   ";"DE    ";"VEDIA                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000043"
"00771200";"CALLE                   ";"DE    ";"VEDIA                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000043"
"00771500";"CUESTA                  ";"DE LA ";"VEGA                                            ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00771500";"CUESTA                  ";"DE LA ";"VEGA                                            ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00772700";"CALLE                   ";"DE    ";"VELARDE                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000015"
"00772700";"CALLE                   ";"DE    ";"VELARDE                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000015"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"impar";"NUM";"000001";"  ";"000059";"  ";"000041"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"impar";"NUM";"000061";"  ";"000123";"  ";"000046"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"impar";"NUM";"000125";"  ";"000143";"  ";"000051"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"impar";"NUM";"000145";"  ";"000999";"  ";"000051"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"par  ";"NUM";"000002";"  ";"000072";"  ";"000041"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"par  ";"NUM";"000074";"  ";"000128";"  ";"000046"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"par  ";"NUM";"000130";"  ";"000144";"  ";"000051"
"00773000";"CALLE                   ";"DE    ";"VELAZQUEZ                                       ";"par  ";"NUM";"000146";"  ";"000998";"  ";"000051"
"00773900";"PLAZA                   ";"DE    ";"VENECIA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000044"
"00773900";"PLAZA                   ";"DE    ";"VENECIA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000044"
"00774000";"CALLE                   ";"DE LAS";"VENERAS                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000161"
"00774000";"CALLE                   ";"DE LAS";"VENERAS                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000161"
"00774800";"CALLE                   ";"DEL   ";"VENTORRILLO                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000012"
"00774800";"CALLE                   ";"DEL   ";"VENTORRILLO                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000012"
"00775100";"CALLE                   ";"DE LA ";"VENTOSA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00775100";"CALLE                   ";"DE LA ";"VENTOSA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00775200";"CALLE                   ";"DE    ";"VENTURA RODRIGUEZ                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000092"
"00775200";"CALLE                   ";"DE    ";"VENTURA RODRIGUEZ                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000092"
"00775400";"CALLE                   ";"DE    ";"VENTURA DE LA VEGA                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000013"
"00775400";"CALLE                   ";"DE    ";"VENTURA DE LA VEGA                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000013"
"00776900";"CALLE                   ";"DE    ";"VERGARA                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00776900";"CALLE                   ";"DE    ";"VERGARA                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00776950";"PLAZA                   ";"DE    ";"VERIN                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000084"
"00776950";"PLAZA                   ";"DE    ";"VERIN                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000084"
"00777200";"CALLE                   ";"DE LA ";"VERONICA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000013"
"00777200";"CALLE                   ";"DE LA ";"VERONICA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000013"
"00777600";"CALLE                   ";"DE LA ";"VEZA                                            ";"impar";"NUM";"000001";"  ";"000999";"  ";"000065"
"00777600";"CALLE                   ";"DE LA ";"VEZA                                            ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000065"
"00778000";"CALLE                   ";"DE LA ";"VIA LIMITE                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00778000";"CALLE                   ";"DE LA ";"VIA LIMITE                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00778775";"CALLE                   ";"DE    ";"VICALVARO                                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000043"
"00778775";"CALLE                   ";"DE    ";"VICALVARO                                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000043"
"00779650";"CALLE                   ";"DE    ";"VICENTE ALEIXANDRE                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000076"
"00779650";"CALLE                   ";"DE    ";"VICENTE ALEIXANDRE                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000076"
"00780000";"CALLE                   ";"DE    ";"VICENTE CABALLERO                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000033"
"00780000";"CALLE                   ";"DE    ";"VICENTE CABALLERO                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000033"
"00780100";"TRAVESIA                ";"DE    ";"VICENTE CABALLERO                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000033"
"00780100";"TRAVESIA                ";"DE    ";"VICENTE CABALLERO                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000033"
"00780550";"CALLE                   ";"DE    ";"VICENTE GACEO                                   ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00781850";"CALLE                   ";"DE    ";"VICTOR ANDRES BELAUNDE                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00781850";"CALLE                   ";"DE    ";"VICTOR ANDRES BELAUNDE                          ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00781850";"CALLE                   ";"DE    ";"VICTOR ANDRES BELAUNDE                          ";"otros";"S/N";"000000";"  ";"000000";"  ";"000055"
"00782200";"CALLE                   ";"DE    ";"VICTOR HUGO                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000014"
"00782200";"CALLE                   ";"DE    ";"VICTOR HUGO                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000014"
"00782600";"CALLE                   ";"DE    ";"VICTOR DE LA SERNA                              ";"impar";"NUM";"000001";"  ";"000999";"  ";"000054"
"00782600";"CALLE                   ";"DE    ";"VICTOR DE LA SERNA                              ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000054"
"00782700";"CALLE                   ";"DE LA ";"VICTORIA                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000163"
"00782700";"CALLE                   ";"DE LA ";"VICTORIA                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000163"
"00783600";"CALLE                   ";"DE LAS";"VIEJAS                                          ";"impar";"NUM";"000001";"  ";"000999";"  ";"000056"
"00783700";"CALLE                   ";"DE    ";"VIELLA                                          ";"impar";"NUM";"000001";"  ";"009999";"  ";"000093"
"00783700";"CALLE                   ";"DE    ";"VIELLA                                          ";"par  ";"NUM";"000002";"  ";"009998";"  ";"000093"
"00783900";"CALLE                   ";"DE    ";"VIERA Y CLAVIJO                                 ";"impar";"NUM";"000001";"  ";"000999";"  ";"000036"
"00783900";"CALLE                   ";"DE    ";"VIERA Y CLAVIJO                                 ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000036"
"00784000";"CALLE                   ";"DE    ";"VIGO                                            ";"impar";"NUM";"000001";"  ";"000999";"  ";"000031"
"00784000";"CALLE                   ";"DE    ";"VIGO                                            ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000031"
"00784500";"CALLE                   ";"DE LA ";"VILLA                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00784500";"CALLE                   ";"DE LA ";"VILLA                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00784600";"PLAZA                   ";"DE LA ";"VILLA                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000011"
"00784600";"PLAZA                   ";"DE LA ";"VILLA                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000011"
"00784625";"CALLE                   ";"DE LA ";"VILLA DE ARBANCON                               ";"impar";"NUM";"000001";"  ";"000999";"  ";"000022"
"00784625";"CALLE                   ";"DE LA ";"VILLA DE ARBANCON                               ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000022"
"00784825";"CALLE                   ";"DE LA ";"VILLA DE MARIN                                  ";"impar";"NUM";"000001";"  ";"000999";"  ";"000085"
"00784825";"CALLE                   ";"DE LA ";"VILLA DE MARIN                                  ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000085"
"00784900";"PLAZA                   ";"DE LA ";"VILLA DE PARIS                                  ";"impar";"NUM";"000001";"  ";"000999";"  ";"000014"
"00784900";"PLAZA                   ";"DE LA ";"VILLA DE PARIS                                  ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000014"
"00785200";"CALLE                   ";"DE    ";"VILLAAMIL                                       ";"impar";"NUM";"000001";"  ";"000077";"  ";"000066"
"00785200";"CALLE                   ";"DE    ";"VILLAAMIL                                       ";"impar";"NUM";"000079";"  ";"000265";"  ";"000065"
"00785200";"CALLE                   ";"DE    ";"VILLAAMIL                                       ";"impar";"NUM";"000267";"  ";"000999";"  ";"000084"
"00785200";"CALLE                   ";"DE    ";"VILLAAMIL                                       ";"par  ";"NUM";"000002";"  ";"000078";"  ";"000066"
"00785200";"CALLE                   ";"DE    ";"VILLAAMIL                                       ";"par  ";"NUM";"000080";"  ";"000164";"  ";"000065"
"00785200";"CALLE                   ";"DE    ";"VILLAAMIL                                       ";"par  ";"NUM";"000166";"  ";"000998";"  ";"000084"
"00786400";"CALLE                   ";"DE    ";"VILLAFRANCA                                     ";"impar";"NUM";"000001";"  ";"000999";"  ";"000044"
"00786400";"CALLE                   ";"DE    ";"VILLAFRANCA                                     ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000044"
"00786450";"PLAZA                   ";"DE    ";"VILLAFRANCA DE LOS BARROS                       ";"impar";"NUM";"000001";"  ";"000999";"  ";"000084"
"00786450";"PLAZA                   ";"DE    ";"VILLAFRANCA DE LOS BARROS                       ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000084"
"00786900";"CALLE                   ";"DE    ";"VILLALAR                                        ";"impar";"NUM";"000001";"  ";"000999";"  ";"000041"
"00786900";"CALLE                   ";"DE    ";"VILLALAR                                        ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000041"
"00787800";"CALLE                   ";"DE    ";"VILLANUEVA                                      ";"impar";"NUM";"000001";"  ";"000999";"  ";"000041"
"00787800";"CALLE                   ";"DE    ";"VILLANUEVA                                      ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000041"
"00788500";"CALLE                   ";"DE    ";"VILLARROBLEDO                                   ";"impar";"NUM";"000001";"  ";"000999";"  ";"000024"
"00788500";"CALLE                   ";"DE    ";"VILLARROBLEDO                                   ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000024"
"00790000";"CALLE                   ";"DE    ";"VINAROZ                                         ";"impar";"NUM";"000001";"  ";"000999";"  ";"000053"
"00790000";"CALLE                   ";"DE    ";"VINAROZ                                         ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000053"
"00790200";"CALLE                   ";"DE LA ";"VINCA                                           ";"impar";"NUM";"000001";"  ";"000999";"  ";"000064"
"00790200";"CALLE                   ";"DE LA ";"VINCA                                           ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000064"
"00790400";"CALLE                   ";"DE LA ";"VIÑA                                            ";"impar";"NUM";"000001";"  ";"000999";"  ";"000076"
"00790400";"CALLE                   ";"DE LA ";"VIÑA                                            ";"par  ";"NUM";"000002";"  ";"000998";"  ";"000076"
