File,id,type,description,lastUpdated,geometry,icon,parkingBay,link
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/4,Estacionamiento para Motos,Plaza Veronica,2014-12-02T19:00:00Z,676846.7 4613489.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,11,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/5,Estacionamiento para Motos,Pedro Joaquin Soler,2014-12-02T19:00:00Z,676840.56 4613469.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,2,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/6,Estacionamiento para Motos,Coso,2014-12-02T19:00:00Z,676951.0 4613389.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,15,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/7,Estacionamiento para Motos,Plaza Santa Engracia,2014-12-02T19:00:00Z,676374.94 4613215.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,10,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/8,Estacionamiento para Motos,Joaquin Costa,2014-12-02T19:00:00Z,676503.6 4613185.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,11,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/9,Estacionamiento para Motos,Joaquin Costa,2014-12-02T19:00:00Z,676495.44 4613170.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,9,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/10,Estacionamiento para Motos,Joaquin Costa,2014-12-02T19:00:00Z,676510.5 4613161.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,10,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/11,Estacionamiento para Motos,Felipe Sanclemente,2014-12-02T19:00:00Z,676534.44 4613257.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,5,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/12,Estacionamiento para Motos,Felipe Sanclemente,2014-12-02T19:00:00Z,676425.4 4613285.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,15,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/13,Estacionamiento para Motos,Jeronimo Zurita,2014-12-02T19:00:00Z,676461.7 4613337.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,7,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/14,Estacionamiento para Motos,Jeronimo Zurita,2014-12-02T19:00:00Z,676459.44 4613331.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,16,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/15,Estacionamiento para Motos,Jeronimo Zurita,2014-12-02T19:00:00Z,676569.6 4613303.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,6,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/16,Estacionamiento para Motos,Jeronimo Zurita,2014-12-02T19:00:00Z,676555.56 4613308.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,5,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/17,Estacionamiento para Motos,Jeronimo Zurita,2014-12-02T19:00:00Z,676575.7 4613317.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,5,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/18,Estacionamiento para Motos,Jeronimo Zurita,2014-12-02T19:00:00Z,676565.44 4613320.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,11,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/19,Estacionamiento para Motos,Plaza Los Sitios,2014-12-02T19:00:00Z,676687.3 4613270.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,11,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/20,Estacionamiento para Motos,Plaza Los Sitios,2014-12-02T19:00:00Z,676680.44 4613258.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,6,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/21,Estacionamiento para Motos,Plaza Los Sitios,2014-12-02T19:00:00Z,676693.2 4613250.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,6,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/22,Estacionamiento para Motos,Plaza Los Sitios,2014-12-02T19:00:00Z,676700.25 4613266.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,11,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/23,Estacionamiento para Motos,Jaime Balmes,2014-12-02T19:00:00Z,676784.0 4613231.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,6,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/24,Estacionamiento para Motos,Plaza Los Sitios,2014-12-02T19:00:00Z,676766.3 4613221.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,8,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/25,Estacionamiento para Motos,Jaime Balmes,2014-12-02T19:00:00Z,676778.44 4613216.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,8,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/26,Estacionamiento para Motos,Joaquin Costa,2014-12-02T19:00:00Z,676628.5 4613131.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,5,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/27,Estacionamiento para Motos,Jose Canalejas,2014-12-02T19:00:00Z,676620.3 4613115.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,5,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/28,Estacionamiento para Motos,Jose Canalejas,2014-12-02T19:00:00Z,676635.1 4613109.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,11,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/29,Estacionamiento para Motos,Plaza Los Sitios,2014-12-02T19:00:00Z,676641.06 4613123.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,13,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/30,Estacionamiento para Motos,Felipe Sanclemente,2014-12-02T19:00:00Z,676658.1 4613205.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,6,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/31,Estacionamiento para Motos,Felipe Sanclemente,2014-12-02T19:00:00Z,676649.75 4613188.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,4,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/32,Estacionamiento para Motos,Juan Bruil,2014-12-02T19:00:00Z,676388.8 4613104.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,15,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/33,Estacionamiento para Motos,Jeronimo Blancas,2014-12-02T19:00:00Z,676677.6 4613456.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,26,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/34,Estacionamiento para Motos,Santa Catalina,2014-12-02T19:00:00Z,676761.5 4613442.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,3,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/35,Estacionamiento para Motos,Santa Catalina,2014-12-02T19:00:00Z,676726.1 4613358.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,4,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/36,Estacionamiento para Motos,Albert Schweitzer,2014-12-02T19:00:00Z,676481.6 4612503.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,18,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/37,Estacionamiento para Motos,Paseo Constitucion,2014-12-02T19:00:00Z,676339.25 4613040.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,8,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/38,Estacionamiento para Motos,Paseo Constitucion,2014-12-02T19:00:00Z,676330.25 4613037.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,0,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/39,Estacionamiento para Motos,Albert Schweitzer,2014-12-02T19:00:00Z,676520.94 4612503.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,5,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/40,Estacionamiento para Motos,Paseo Constitucion,2014-12-02T19:00:00Z,676449.25 4613053.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,10,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/41,Estacionamiento para Motos,Plaza San Miguel,2014-12-02T19:00:00Z,676982.2 4613322.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,4,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/42,Estacionamiento para Motos,Plaza San Miguel,2014-12-02T19:00:00Z,676989.06 4613301.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,23,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/43,Estacionamiento para Motos,Reconquista,2014-12-02T19:00:00Z,676990.8 4613265.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,14,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/44,Estacionamiento para Motos,Alto Aragon,2014-12-02T19:00:00Z,677503.06 4613484.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,50,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/45,Estacionamiento para Motos,Asalto,2014-12-02T19:00:00Z,677029.5 4613236.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,10,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/46,Estacionamiento para Motos,Matadero,2014-12-02T19:00:00Z,677443.7 4612696.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,5,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/47,Estacionamiento para Motos,Monasterio de Samos,2014-12-02T19:00:00Z,677359.94 4612687.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,3,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/48,Estacionamiento para Motos,Monasterio de Samos,2014-12-02T19:00:00Z,677349.0 4612671.5,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,4,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/49,Estacionamiento para Motos,Paseo Constitucion,2014-12-02T19:00:00Z,676426.6 4613086.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,10,
aparcamiento-moto.csv,http://www.zaragoza.es/api/recurso/urbanismo-infraestructuras/equipamiento/aparcamiento-moto/50,Estacionamiento para Motos,Manuel Lorenzo Pardo,2014-12-02T19:00:00Z,676988.06 4612695.0,http://www.zaragoza.es/contenidos/iconos/estacionamiento_motos.png,9,
poi.csv,http://www.zaragoza.es/api/recurso/poi/contenido-459951775,Policia,Policia Zaragoza. Educacion Vial,2007-04-23T20:00:00Z,483282.0 5454818.0,,,http://www.zaragoza.es/ciudad/policia/educavial.htm
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-262,Edificios Historico Artisticos,Libertad,2011-01-31T19:00:00Z,676605.35 4613666.03,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=262
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-765,Edificios Historico Artisticos,Contamina,2012-12-19T19:00:00Z,676524.62 4613861.48,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=765
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-936,Edificios Historico Artisticos,Hernan Cortes,2012-12-27T19:00:00Z,675909.71 4613148.3,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=936
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1114,Edificios Historico Artisticos,"Amar y Borbon , Josefa",2011-01-31T19:00:00Z,676618.22 4613415.23,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1114
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-185,Edificios Historico Artisticos,Paseo de la Mina,2013-01-20T19:00:00Z,676718.85 4613001.74,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=185
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1354,Edificios Historico Artisticos,Juan de Aragon,2013-01-03T19:00:00Z,676961.01 4613747.37,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1354
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1500,Edificios Historico Artisticos,Colegio Santa Maria del Pilar (Marianistas),2012-12-19T19:00:00Z,674992.73 4610490.31,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1500
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-26,Edificios Historico Artisticos,Conde Aranda,2012-12-19T19:00:00Z,676223.98 4613750.63,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=26
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1182,Edificios Historico Artisticos,Casa Jimenez ( Antiguo Gobierno Militar ),2013-09-05T20:00:00Z,676262.04 4613287.89,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1182
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1181,Edificios Historico Artisticos,Cervantes,2012-12-18T19:00:00Z,676078.97 4612614.05,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1181
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-235,Edificios Historico Artisticos,Martires,2011-01-31T19:00:00Z,676616.4 4613589.23,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=235
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-720,Edificios Historico Artisticos,Santa Isabel,2013-02-10T19:00:00Z,676550.28 4613913.82,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=720
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1037,Edificios Historico Artisticos,San Blas,2013-02-10T19:00:00Z,669116.28 4619073.64,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1037
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-901,Edificios Historico Artisticos,Pabellon de Servicios,2013-01-20T19:00:00Z,681510.96 4608456.98,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=901
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-84,Edificios Historico Artisticos,Alfonso I,2011-01-31T19:00:00Z,676556.84 4613757.51,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=84
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-850,Edificios Historico Artisticos,Pedro Garces de Añon,2013-01-20T19:00:00Z,677194.07 4613372.44,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=850
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-918,Edificios Historico Artisticos,Iglesia de San Lorenzo,2012-12-27T19:00:00Z,664325.51 4616761.26,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=918
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-840,Edificios Historico Artisticos,San Vicente de Paul,2013-02-10T19:00:00Z,676888.49 4613423.61,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=840
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1186,Edificios Historico Artisticos,Jose Anselmo Clavo,2013-01-03T19:00:00Z,675540.79 4613615.5,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1186
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-1006,Edificios Historico Artisticos,Coso,2012-12-19T19:00:00Z,676369.91 4613700.69,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=1006
poi.csv,http://www.zaragoza.es/api/recurso/poi/edificio-937,Edificios Historico Artisticos,Santa y Real Hermandad del Refugio,2013-02-10T19:00:00Z,675601.18 4613398.53,http://www.zaragoza.es/contenidos/iconos/arte.png,,http://www.zaragoza.es/ciudad/vistasciudad/detalle_Catalogo?id=937
