IDELEM;LOCALIZACI;NUM;TIPO;OBSERV;LON0
6285;MIRABEL;0;501;;3,78
1241;MIRABEL;0;501;;3,31
613;MISTERIOS;1;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE. KIOSCO ONCE.;6,18
2652;MOLINA DE SEGURA;19;501;;10,95
2654;MOLINA DE SEGURA;9;501;;8,36
2655;MOLINA DE SEGURA;2;501;;11,66
2236;MOLINO VIEJO;14;501;;6,88
6085;MONASTERIO DE SILOS;0;501;;15,8
8004;MONASTERIO DE SILOS;18;501;;12,01
2062;MONFORTE DE LEMOS;6;501;;13,3
662;MONFORTE DE LEMOS;42;501;;12,44
666;MONFORTE DE LEMOS;0;501;;6,95
663;MONFORTE DE LEMOS;133;501;;9,31
2153;MONFORTE DE LEMOS;99;501;ACCESO A CENTRO COMERCIAL;9,31
2152;MONFORTE DE LEMOS;30;501;ACCESO A CENTRO COMERCIAL;9,23
668;MONFORTE DE LEMOS;40;501;;7,86
665;MONFORTE DE LEMOS;135;501;;7,34
670;MONFORTE DE LEMOS;36;501;ACCESO A CENTRO COMERCIAL;9,36
2063;MONFORTE DE LEMOS;11;501;;15,63
672;MONFORTE DE LEMOS;32;501;ACCESO A CENTRO COMERCIAL;9,52
669;MONFORTE DE LEMOS;121;501;;9,3
2065;MONFORTE DE LEMOS;4;501;;20,6
671;MONFORTE DE LEMOS;115;501;ACCESO A CENTRO COMERCIAL;7,72
2064;MONFORTE DE LEMOS;9;501;;13,58
1689;MONFORTE DE LEMOS;1;501;;19,74
673;MONFORTE DE LEMOS;107;501;ACCESO A CENTRO COMERCIAL;9,49
1858;MONFORTE DE LEMOS;3;501;;13,18
1859;MONFORTE DE LEMOS;4;501;;10,02
700;MONFORTE DE LEMOS;83;501;ACCESO A COLEGIO;9,05
699;MONFORTE DE LEMOS;26;501;ACCESO A COLEGIO;9,34
674;MONFORTE DE LEMOS;19;502;FAROLA EN BARBACANA;10,77
675;MONFORTE DE LEMOS;19;502;;10,52
7643;MONFORTE DE LEMOS;97;501;;11,54
696;MONFORTE DE LEMOS;85;501;ACCESO A COLEGIO;10,35
7644;MONFORTE DE LEMOS;0;501;;11,03
1862;MONFORTE DE LEMOS;1;501;;15,51
1861;MONFORTE DE LEMOS;5;501;;13,57
1860;MONFORTE DE LEMOS;5;501;;13,95
697;MONFORTE DE LEMOS;28;501;ACCESO A COLEGIO;10,98
1857;MONFORTE DE LEMOS;3;501;;3,33
2621;MONTALBAN;0;501;;12,96
931;MONTALBOS;122;501;;7,62
1191;MONTE IGUELDO;9;501;;7,63
2837;MONTE IGUELDO;25;501;;7,91
1106;MONTES DE BARBANZA;3;501;;8
6483;MONTES DE BARBANZA;1;501;;15,51
972;MORATALAZ;64;502;ACCESO A ZONA COMERCIAL;9,99
2847;MORATALAZ;183;501;;15,9
976;MORATALAZ;45;501;;10,39
967;MORATALAZ;62;502;ACCESO A COLEGIO;9,52
975;MORATALAZ;46;501;;9,69
968;MORATALAZ;111;502;ACCESO A COLEGIO;12,31
974;MORATALAZ;43;501;;11,14
986;MORATALAZ;199;501;;13,66
2850;MORATALAZ;181;501;;11,52
2848;MORATALAZ;166;501;;7,8
95;Moratines;1;501;;4,7
77;MOTA DEL CUERVO;11;502;;10,6
76;MOTA DEL CUERVO;2;501;ACCESO METRO CANILLAS;9,21
1925;MOTA DEL CUERVO;1;502;;9,25
75;MOTA DEL CUERVO;0;501;ACCESO METRO CANILLAS;7,67
1752;MOZART;1;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;9,77
4576;MOZART;1;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;5,49
287;MURCIA;11;501;HOTEL, REGISTRO EN CALZADA;6,8
2726;NARCIS MONTURIOL;1;501;;8,43
444;NARVAEZ;27;501;;16,13
384;NARVAEZ;53;501;;12,7
2776;NARVAEZ;43;501;;12,7
375;NARVAEZ;63;501;;12,6
378;NARVAEZ;76;501;;12,44
3246;NARVAEZ;3;501;ACCESO A DARESENAS AUTOBUS;14,7
446;NARVAEZ;29;501;;12,35
381;NARVAEZ;66;501;;12,52
3247;NARVAEZ;1;501;ACCESO A CENTRO COMERCIAL;14,12
2775;NARVAEZ;40;501;;12,6
2615;NARVAEZ;19;501;;16,5
2613;NARVAEZ;7;501;;14,41
1504;NAVALMORAL DE LA MATA;0;501;;7,74
899;NECTAR;2;501;;8,11
1337;NECTAR;19;501;;7,17
1339;NECTAR;17;501;;6,98
7879;NICETO ALCALA ZAMORA;74;502;;13,48
7994;NICETO ALCALA ZAMORA;85;502;;13,27
7993;NICETO ALCALA ZAMORA;85;502;;13,43
7880;NICETO ALCALA ZAMORA;74;502;;13,33
653;NICOLAS SALMERON;21;501;ACCESO A COLEGIOS;14,65
2953;NICOLAS SALMERON;44;501;ACCESO A INTERCAMBIADOR DE TRANSPORTE;9,71
2952;NICOLAS SALMERON;45;501;ACCESO A INTERCAMBIADOR DE TRANSPORTE;9,86
658;NICOLAS SALMERON;3;501;ACCESO A COLEGIOS;11,94
813;NICOLAS SANCHEZ;21;501;;3,22
1338;NICOLASA GOMEZ;37;501;;6,22
1336;NICOLASA GOMEZ;35;501;;5,93
1367;Nierembreg;2;501;;6,33
851;NIZA;55;502;ACCESO A COLEGIO;12,39
7997;NIZA;0;502;;11,88
1246;NUESTRA SE?ORA DE FATIMA;93;501;ACCESO A CENTRO DE SALUD;11,71
1245;NUESTRA SE?ORA DE FATIMA;104;501;ACCESO A COLEGIO;16
2818;NUESTRA SE?ORA DE FATIMA;1;501;;7,81
1266;NUESTRA SE?ORA DE FATIMA;43;501;;7,5
1267;NUESTRA SE?ORA DE FATIMA;30;501;;7,6
5652;NUESTRA SE?ORA DE FATIMA;15;501;;7,43
1269;NUESTRA SE?ORA DE FATIMA;34;501;;10,19
1248;NUESTRA SE?ORA DE FATIMA;91;501;;13,4
1264;NUESTRA SE?ORA DE FATIMA;47;501;;9,7
1268;NUESTRA SE?ORA DE LA LUZ;39;501;;9,91
5673;NUESTRA SE?ORA DE LA LUZ;57;501;;4,27
5672;NUESTRA SE?ORA DE LA LUZ;57;501;;4,21
1265;Nuestra Se?ora de la Luz;37;501;;3,92
1196;NUESTRA SE?ORA DE LAS MERCEDES;1;501;;4,42
1627;NUESTRA SE?ORA DE VALVANERA;123;501;;14
5044;NUESTRA SE?ORA DE VALVANERA;86;501;;5,39
5043;NUESTRA SE?ORA DE VALVANERA;87;501;;5,4
4532;NUESTRA SE?ORA DE VALVANERA;2;501;;9
1628;NUESTRA SE?ORA DE VALVANERA;116;501;ACCESO METRO;14
4531;NUESTRA SE?ORA DE VALVANERA;318;501;;8,77
2606;NUESTRA SEÑORA DE VALVERDE;15;502;;13,14
5979;NUMANCIA;55;502;;8,22
2255;OBERON;1;501;ACCESO COLEGIO NI??OS CIEGOS Y DEFICIENTES VISUALES;7,02
2645;OBERON;6;501;;6,99
2643;OBERON;4;501;;8,82
2262;OCA;108;501;ONCE DTT-1461/09;7,06
1286;OCA;2;501;;16
5033;OCA;25;501;;6,57
1665;OCA;88;501;;7,23
5072;OCA?A, TRANSVERSAL INTERCAMBIADOR;0;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE - ALUCHE;14,04
7787;OCAÑA;2;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE - ALUCHE;11,66
1229;OCAÑA;1;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE - ALUCHE;9
5671;OCAÑA;110;501;;6,7
445;ODONNELL;35;501;;15,4
443;ODONNELL;37;501;;15,3
460;ODONNELL;54;501;;8,2
441;ODONNELL;17;501;;14,83
448;ODONNELL;45;501;;15,4
438;ODONNELL;11;501;;18,8
450;ODONNELL;53;501;;15,37
457;ODONNELL;65;501;ACCESO A PLATAFORMA DE TRANSPORTE PUBLICO;12
456;ODONNELL;63;501;ACCESO A COLEGIO. SUMIDERO EN CALZADA;14,44
7870;ODONNELL;65;501;PLATAFORMA RESERVADA TTE PUBLICO;3,32
426;ODONNELL;25;501;;14,98
2141;ODONNELL;54;501;ACCESO A PLATAFORMA DE TRANSPORTE PUBLICO;13,49
451;ODONNELL;51;501;;15,2
436;ODONNELL;9;501;ACCESO AL PARQUE DEL RETIRO;18,7
453;ODONNELL;57;501;ACCESO A COLEGIO;15,5
1567;ODONNELL;1;502;ACCESO AL PARQUE DEL RETIRO;18,97
461;ODONNELL;54;501;;3,63
7540;OFELIA NIETO;68;502;;7,62
1764;OFELIA NIETO;2;501;;15,98
7539;OFELIA NIETO;71;502;;7,52
2919;OPORTO;0;501;;13,63
2799;OPORTO;0;501;;10,02
1309;OPORTO;2;501;;9,23
1255;OPORTO;54;501;;9,86
1254;OPORTO;76;501;;9,63
2690;ORENSE;56;501;;12,88
1039;ORENSE;81;501;;13,7
2694;ORENSE;87;501;;12,8
2677;ORENSE;31;501;;19,49
1020;ORENSE;1;501;ACCESO A CENTRO COMERCIAL;17,47
2044;ORENSE;11;501;;18,07
6150;ORIANA;2;501;;18,7
7866;ORO;2;501;;9
1123;OROVILLA;64;502;;5,92
1065;OROVILLA;37;502;;6,56
1124;OROVILLA;65;502;;6,09
1066;OROVILLA;37;502;;9,71
2600;OROVILLA;2;501;;14,04
1179;Pablo Aranda;9;501;;13,01
1652;Pablo Casal;10;502;;5,29
1653;PABLO CASALS;20;501;;6,25
7898;PABLO CASALS;20;501;;6,4
2157;PABLO IGLESIAS;98;501;;8,36
1761;PABLO IGLESIAS;69;501;;6,22
2749;PABLO IGLESIAS;27;501;;6,04
1760;PABLO IGLESIAS;69;501;;6,41
1018;PABLO IGLESIAS;44;501;;7,05
5956;PABLO IGLESIAS;88;501;;6,33
1490;PABLO IGLESIAS;1;501;;6,67
1491;PABLO IGLESIAS;1;501;;6,54
1017;PABLO IGLESIAS;41;501;;6,5
2748;PABLO IGLESIAS;27;501;;10,23
773;PABLO IGLESIAS;28;501;;9,4
772;PABLO IGLESIAS;21;501;;15,09
7727;PABLO IGLESIAS;98;501;;6,12
5957;PABLO IGLESIAS;87;501;;5,89
2363;PABLO NERUDA;14;501;GR.16;8,01
2362;PABLO NERUDA;13;501;;8,06
1154;PABLO NERUDA;102;501;;7,22
1153;PABLO NERUDA;55;501;;7,19
1804;PABLO NERUDA;99;501;;9,55
1805;PABLO NERUDA;142;501;;9,3
2355;PABLO NERUDA;17;502;GR.15;5,95
1150;PABLO NERUDA;53;501;;10,34
1149;PABLO NERUDA;100;501;;6,99
1146;PABLO NERUDA;65;502;;9,18
1833;PABLO NERUDA;4;501;;6,79
1834;PABLO NERUDA;9;501;;7,1
6713;PABLO NERUDA;44;501;;10,72
1145;PABLO NERUDA;106;502;;9,12
6714;PABLO NERUDA;27;501;;10,84
2356;PABLO NERUDA;32;502;GR.14;9,44
5685;PABLO SARASATE;0;501;;13,35
2370;PADILLA;2;501;P.P. PADILLA;3,36
2312;PADRE CLARET;34;501;;8,81
1782;PADRE DE DAMIAN;52;501;ACCESO A COLEGIO;12,35
2368;PADRE DE DAMIAN;11;501;ACCESO A COLEGIO;18,15
1781;PADRE DE DAMIAN;47;501;ACCESO A COLEGIO;11,91
2130;PADRE FRANCISCO PALAU Y QUER;9;501;;14,89
2318;PADRE FRANCISCO PALAU Y QUER;0;501;;9,77
1692;PADRE FRANCISCO PALAU Y QUER;2;501;;6,41
2317;PADRE FRANCISCO PALAU Y QUER;0;501;;7,26
1221;PADRE PIQUER;14;501;;7,34
2303;PADRE XIFRE;5;501;ACCESO A COLEGIO Y PARADA METRO;8,53
5020;PALAS DE REY;28;501;;5,25
1980;PALAS DE REY;12;502;;13,07
5021;PALAS DE REY;0;501;;5,92
1976;PALAS DE REY;20;501;;13,05
1981;PALAS DE REY;11;502;;12,86
1977;PALAS DE REY;22;501;;13,21
1973;PALAS DE REY;28;501;;11,61
1974;PALAS DE REY;0;501;;11,64
1979;PALAS DE REY;47;501;;13,12
1978;PALAS DE REY;32;501;;13,03
1975;PALAS DE REY;16;501;;13,42
2285;PALENCIA;1;501;;3,35
102;PALMA;1;501;;3,41
1144;PALOMERAS;133;501;;8,11
1156;PALOMERAS;170;501;;8,08
278;PALOS DE LA FRONTERA;35;501;;11,5
3561;PALOS DE LA FRONTERA;13;501;;7,9
276;PALOS DE LA FRONTERA;1;501;;10,71
2636;PALOS DE LA FRONTERA;30;501;;16,5
97;PALOS DE LA FRONTERA;2;501;;5,46
3563;PALOS DE LA FRONTERA;19;501;;11,09
323;Paradinas;23;501;ACCESO A COLEGIO;3,8
1168;PARAGUAY;1;501;;6
1167;PARAGUAY;2;501;;5,94
878;PAREDES DE NAVA;1;501;;6,73
806;Parque de La Paloma;1;501;;4,59
8104;PARTENON;0;501;;8,96
8101;PARTENON;0;501;;9,17
8100;PARTENON;0;501;;6,99
8105;PARTENON;0;501;;7,17
1603;PASEO DE EXTREMADURA;1;501;;19,44
7745;PASEO DE EXTREMADURA;40;501;;9,11
1829;PASEO DE EXTREMADURA;125;501;;6,12
1825;PASEO DE EXTREMADURA;89;502;;5,62
7743;PASEO DE EXTREMADURA;65;502;;8,28
1824;PASEO DE EXTREMADURA;137;501;;5,5
1597;PASEO DE EXTREMADURA;149;502;;7,5
1598;PASEO DE EXTREMADURA;147;501;;15
8014;PASEO DE EXTREMADURA;0;501;;19,13
1918;PASEO DE EXTREMADURA;55;501;;7,59
7744;PASEO DE EXTREMADURA;55;501;;7,92
5161;PASEO DE EXTREMADURA;0;501;;8,36
1600;PASEO DE EXTREMADURA;40;501;;6,14
5164;PASEO DE EXTREMADURA;125;501;;8,03
5160;PASEO DE EXTREMADURA;0;501;;5,63
1828;PASEO DE EXTREMADURA;65;502;;5,74
5163;PASEO DE EXTREMADURA;89;502;;8,62
1601;PASEO DE EXTREMADURA;19;501;;18,17
7742;PASEO DE EXTREMADURA;137;501;;7,9
6875;PASEO DE GINEBRA;0;502;;10,85
6869;PASEO DE GINEBRA;0;501;;10,45
798;PASEO DE JUAN XXIII;7;501;;9,17
1051;PASEO DE LA CASTELLANA;214;501;;14,8
7805;PASEO DE LA CASTELLANA;2;501;;5,27
7724;PASEO DE LA CASTELLANA;70;501;;6,5
7721;PASEO DE LA CASTELLANA;40;501;;5
3336;PASEO DE LA CASTELLANA;53;501;;9,18
3335;PASEO DE LA CASTELLANA;70;501;;13,14
3323;PASEO DE LA CASTELLANA;124;502;;24,3
2766;PASEO DE LA CASTELLANA;1;501;;8
3033;PASEO DE LA CASTELLANA;20;501;;19,5
37;PASEO DE LA CASTELLANA;1;501;;22
3369;PASEO DE LA CASTELLANA;15;501;;19,5
2767;PASEO DE LA CASTELLANA;1;501;CARRIL BUS;3,91
3363;PASEO DE LA CASTELLANA;29;501;;19,95
38;PASEO DE LA CASTELLANA;2;501;CARRIL BUS;3,6
5820;PASEO DE LA CASTELLANA;145;501;;24,1
5821;PASEO DE LA CASTELLANA;168;501;CARRIL BUS;5,3
7720;PASEO DE LA CASTELLANA;33;501;CARRIL BUS;3,41
1840;PASEO DE LA CASTELLANA;261;501;ACCESOS AL HOSPITAL DE LA PAZ;7,58
2494;PASEO DE LA CASTELLANA;113;501;CARRIL BUS;5,79
2489;PASEO DE LA CASTELLANA;109;501;CARRIL BUS;4,5
1044;PASEO DE LA CASTELLANA;189;501;ACCESO AL INTERCAMBIADOR EN SUPERIFICIE;19,4
1043;PASEO DE LA CASTELLANA;216;501;ACCESO AL INTERCAMBIADOR EN SUPERIFICIE;17,58
1042;PASEO DE LA CASTELLANA;167;502;CARRIL BUS;6,1
1041;PASEO DE LA CASTELLANA;167;502;SISTEMA FOTO ROJO;24,13
2485;PASEO DE LA CASTELLANA;97;501;ACCESO A ESTADIO SANTIAGO BERNABEU;24,05
1038;PASEO DE LA CASTELLANA;144;502;ACCESO A ESTADIO SANTIAGO BERNABEU;7,27
2484;PASEO DE LA CASTELLANA;97;501;CARRIL BUS. ACCESO A ESTADIO SANTIAGO BERNABEU;5,2
1037;PASEO DE LA CASTELLANA;144;502;CARRIL BUS. ACCESO A ESTADIO SANTIAGO BERNABEU;4,2
1036;PASEO DE LA CASTELLANA;144;502;ACCESO A ESTADIO SANTIAGO BERNABEU;24,25
1035;PASEO DE LA CASTELLANA;105;502;CARRIL BUS. ACCESO A ESTADIO SANTIAGO BERNABEU;4,19
1034;PASEO DE LA CASTELLANA;105;502;ACCESO A ESTADIO SANTIAGO BERNABEU;9,6
2490;PASEO DE LA CASTELLANA;150;501;;23,69
2491;PASEO DE LA CASTELLANA;150;501;CARRIL BUS;4,5
2493;PASEO DE LA CASTELLANA;154;501;;9
1040;PASEO DE LA CASTELLANA;167;502;CARRIL BUS;6,2
2047;PASEO DE LA CASTELLANA;48;501;;15,2
2308;PASEO DE LA CASTELLANA;145;501;CARRIL BUS;4,7
521;PASEO DE LA CASTELLANA;40;501;CARRIL BUS;3,25
520;PASEO DE LA CASTELLANA;40;501;;19,93
519;PASEO DE LA CASTELLANA;33;501;;6,5
2128;PASEO DE LA CASTELLANA;220;501;ACCESO AL INTERCAMBIADOR EN SUPERICIE;12,16
2127;PASEO DE LA CASTELLANA;195;501;ACCESO AL INTERCAMBIADOR EN SUPERICIE;13
1050;PASEO DE LA CASTELLANA;187;501;;21,77
2048;PASEO DE LA CASTELLANA;39;501;;13,5
2488;PASEO DE LA CASTELLANA;109;501;;8,5
2022;PASEO DE LA CASTELLANA;162;501;;24,1
2446;PASEO DE LA CASTELLANA;52;501;ESCALERA EN ACCESO Y SUMIDERO EN BARBACANA;15,24
2447;PASEO DE LA CASTELLANA;43;501;;15,59
2474;PASEO DE LA CASTELLANA;70;501;CARRIL BUS;3
2477;PASEO DE LA CASTELLANA;138;501;CARRIL BUS. ARBOL EN BARBACANA;4,7
2478;PASEO DE LA CASTELLANA;138;501;;23,95
2479;PASEO DE LA CASTELLANA;138;501;CARRIL BUS;4,8
2486;PASEO DE LA CASTELLANA;142;501;CARRIL BUS. ACCESO A ESTADIO SANTIAGO BERNABEU;5,2
2499;PASEO DE LA CASTELLANA;125;501;CARRIL BUS;4,8
1023;PASEO DE LA CASTELLANA;112;501;ACCESO A ESTACION CERCANIAS Y CENTRO COMERCIAL;15,73
1690;PASEO DE LA CASTELLANA;255;501;;8,81
1022;PASEO DE LA CASTELLANA;112;501;ACCESO A ESTACION CERCANIAS Y CENTRO COMERCIAL;18,5
2500;PASEO DE LA CASTELLANA;162;501;CARRIL BUS;4,8
2501;PASEO DE LA CASTELLANA;168;501;;8,79
1691;PASEO DE LA CASTELLANA;272;501;;22,52
1021;PASEO DE LA CASTELLANA;112;501;ACCESO A ESTACION CERCANIAS Y CENTRO COMERCIAL;12
1024;PASEO DE LA CASTELLANA;112;501;ACCESO A ESTACION CERCANIAS Y CENTRO COMERCIAL;16,73
2498;PASEO DE LA CASTELLANA;125;501;;9,08
2508;PASEO DE LA CASTELLANA;194;502;;10,02
2496;PASEO DE LA CASTELLANA;156;501;CARRIL BUS;5,13
1688;PASEO DE LA CASTELLANA;259;501;;12,04
1687;PASEO DE LA CASTELLANA;278;501;;9,39
2495;PASEO DE LA CASTELLANA;113;501;;23,81
2507;PASEO DE LA CASTELLANA;169;501;ARBOL EN BARBACANA;9,36
254;PASEO DE LA CHOPERA;12;501;ACCESO A PARQUE MADRIDRIO;6,89
252;PASEO DE LA CHOPERA;75;501;ACCESO A PARQUE MADRIDRIO;6,5
2321;PASEO DE LA CHOPERA;10;501;ACCESO JUNTA MUNICIPAL, PARADAS BUS;5,5
6965;PASEO DE LA CHOPERA;33;501;ACCESO A PARQUE MADRIDRIO;15,3
253;PASEO DE LA CHOPERA;14;501;ACCESO A PARQUE MADRIDRIO;8,82
2320;PASEO DE LA CHOPERA;41;501;ACCESO JUNTA MUNICIPAL, PARADAS BUS;8,4
255;PASEO DE LA CHOPERA;43;501;ACCESO A PARQUE MADRIDRIO;7,4
106;PASEO DE LA ERMITA DEL SANTO;17;501;ACCESO A COLEGIO;13,06
2893;PASEO DE LA ERMITA DEL SANTO;0;501;;11,07
4587;PASEO DE LA ERMITA DEL SANTO;0;501;;6
296;PASEO DE LA ESPERANZA;1;501;;14,8
297;PASEO DE LA ESPERANZA;38;501;;18,8
371;PASEO DE LA ESPERANZA;21;501;ACCESO A COLEGIO;21,7
2164;PASEO DE LA ESPERANZA;59;501;;4,3
2163;PASEO DE LA ESPERANZA;24;501;;6,22
1750;PASEO DE LA FLORIDA;13;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;10,21
1316;PASEO DE LA FLORIDA;57;501;ACCESO A COLEGIO;14,44
1743;PASEO DE LA FLORIDA;2;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;9,47
1751;PASEO DE LA FLORIDA;4;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;6,07
1753;PASEO DE LA FLORIDA;23;501;;19,82
1754;PASEO DE LA FLORIDA;12;501;;8,83
1755;PASEO DE LA FLORIDA;35;501;;7,16
1756;PASEO DE LA FLORIDA;18;502;;19,96
1742;PASEO DE LA FLORIDA;1;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE PRINCIPE PIO;13,78
1395;PASEO DE LA HABANA;208;502;ACCESO A COLEGIO;9,27
2585;PASEO DE LA HABANA;48;502;;16,71
2014;PASEO DE LA HABANA;176;501;;8,61
1380;PASEO DE LA HABANA;71;501;;10,75
1379;PASEO DE LA HABANA;60;501;;16,82
1695;PASEO DE LA HABANA;10;502;;14,02
4719;PASEO DE LA HABANA;103;501;;8,85
188;PASEO DE LA INFANTA ISABEL;2;501;;19,47
189;PASEO DE LA INFANTA ISABEL;1;501;ACCESO A ESTACION DE ATOCHA - JARDIN BOTANICO;15,9
2588;PASEO DE LA INFANTA ISABEL - EST. ATOCHA;0;501;ACCESO ESTACION DE ATOCHA AVE SALIDAS Y CERCANIAS;12,2
2590;PASEO DE LA INFANTA ISABEL - EST. ATOCHA;0;501;ACCESO ESTACION DE ATOCHA AVE SALIDAS Y CERCANIAS;8,11
2589;PASEO DE LA INFANTA ISABEL - EST. ATOCHA;0;501;ACCESO ESTACION DE ATOCHA AVE SALIDAS Y CERCANIAS;11,5
2591;PASEO DE LA INFANTA ISABEL - EST. ATOCHA;0;501;ACCESO ESTACION DE ATOCHA AVE SALIDAS Y CERCANIAS;16,8
422;PASEO DE LA REINA CRISTINA;1;501;ACCESO A COLEGIO VIRGEN DE ATOCHA. ESCUELA UNIVER. OP. SUMIDERO.  ADIC. EJECUTAR MEDIANA;20,7
25;PASEO DE LA REINA CRISTINA;36;501;;6,43
424;PASEO DE LA REINA CRISTINA;13;501;ACCESO A COLEGIO. ADICIONALMENTE EJECUTAR MEDIANA;20,7
26;PASEO DE LA REINA CRISTINA;21;501;;5,17
423;PASEO DE LA REINA CRISTINA;5;501;ACCESO A COLEGIO. ADICIONALMENTE EJECUTAR MEDIANA;20,6
267;PASEO DE LAS DELICIAS;87;501;;16,7
195;PASEO DE LAS DELICIAS;3;501;;15,9
286;PASEO DE LAS DELICIAS;33;501;;16,5
275;PASEO DE LAS DELICIAS;47;501;;16,6
274;PASEO DE LAS DELICIAS;53;501;;16,26
277;PASEO DE LAS DELICIAS;45;501;;16,2
7188;PASEO DE LAS DELICIAS;26;501;;15,7
338;PASEO DE LAS DELICIAS;105;501;;15,38
269;PASEO DE LAS DELICIAS;65;501;;17,69
270;PASEO DE LAS DELICIAS;63;501;;15,84
7816;PASEO DE LAS DELICIAS;124;501;PRECAUCION. CARRIL A CONTRASENTIDO PARA EL AUTOBUS;14,8
271;PASEO DE LAS DELICIAS;50;501;;16,6
343;PASEO DE LAS DELICIAS;124;501;PRECAUCION. CARRIL A CONTRASENTIDO PARA EL AUTOBUS;4,45
268;PASEO DE LAS DELICIAS;71;501;;16,14
251;PASEO DE LAS DELICIAS;145;501;;16,5
4911;PASEO DE LOS FERROVIARIOS;49;502;;17,03
331;PASEO DE LOS MELANCOLICOS;1;501;;4,5
1946;PASEO DE LOS MELANCOLICOS;49;501;ACCESO A COLEGIO;6,6
4586;PASEO DE LOS MELANCOLICOS;49;501;ACCESO A COLEGIO;4,7
373;PASEO DE LOS MELANCOLICOS;81;502;;14,08
329;PASEO DE LOS MELANCOLICOS;43;501;ACCESO A COLEGIO;5,1
330;PASEO DE LOS MELANCOLICOS;2;501;;5,24
2782;PASEO DE LOS MELANCOLICOS;79;501;;10
372;PASEO DE LOS MELANCOLICOS;73;502;;13,68
5683;PASEO DE LOS OLIVOS;0;501;;12,2
309;PASEO DE LOS OLMOS;21;501;;15,8
7069;PASEO DE LOS OLMOS;1;501;;3,59
208;PASEO DE LOS OLMOS;2;501;;6,56
322;PASEO DE LOS PONTONES;24;501;ACCESO A COLEGIO;17,9
326;PASEO DE LOS PONTONES;12;501;;18,1
324;PASEO DE LOS PONTONES;29;501;SUMIDERO EN BARBACANA;15,3
105;PASEO DE LOS PONTONES;28;501;ACCESO A COLEGIO;17,2
205;PASEO DE LOS PONTONES;1;501;;15
8041;PASEO DE MORET;0;501;;13,86
1453;PASEO DE MORET;1;501;ACCESO AL INTERCAMBIADOR DE TRANSPORTE DE MONCLOA;12,8
1271;PASEO DE MU?OZ GRANDES;64;501;;9,71
2186;PASEO DE MU?OZ GRANDES;13;501;REGISTRO EN CALZADA;6,79
1667;PASEO DE MU?OZ GRANDES;28;501;REGISTRO EN CALZADA;6,15
2817;PASEO DE MU?OZ GRANDES;41;501;;9,44
1252;PASEO DE MU?OZ GRANDES;1;501;;6,03
2220;PASEO DE RECOLETOS;43;501;;5,7
2422;PASEO DE RECOLETOS;21;501;;5,5
48;PASEO DE RECOLETOS;32;501;;6,5
2421;PASEO DE RECOLETOS;25;501;;19,37
52;PASEO DE RECOLETOS;2;501;;23,92
51;PASEO DE RECOLETOS;1;501;;8,1
2420;PASEO DE RECOLETOS;43;501;;18,9
50;PASEO DE RECOLETOS;12;501;GRAN MACETERO DE ARBOL, EN MEDIO DEL PASO PEATONES;8,5
2419;PASEO DE RECOLETOS;22;501;ARBOL EN BARBACANA;5,5
53;PASEO DE RECOLETOS;2;501;;9
28;PASEO DE RECOLETOS;17;501;;7,16
2221;PASEO DE RECOLETOS;25;501;;5,72
46;PASEO DE RECOLETOS;20;501;;7,93
45;PASEO DE RECOLETOS;18;501;;13,46
43;PASEO DE RECOLETOS;27;501;;6,08
42;PASEO DE RECOLETOS;22;501;ACCESO ESTACION CERCANIAS RECOLETOS;20,03
49;PASEO DE RECOLETOS;12;501;;18,5
27;PASEO DE RECOLETOS;17;501;;8,5
3481;PASEO DE ROSALES;48;501;ACCESO A PARQUE;11,97
1830;PASEO DE ROSALES;64;501;ACCESO A PARQUE;9,39
3484;PASEO DE ROSALES;46;501;ACCESO A PARQUE;13,39
676;PASEO DE SANTA MARIA DE LA CABEZA;64;501;;5,54
677;PASEO DE SANTA MARIA DE LA CABEZA;57;501;;14,8
2635;PASEO DE SANTA MARIA DE LA CABEZA;44;501;;8,69
374;PASEO DE SANTA MARIA DE LA CABEZA;43;501;;9
1306;PASEO DE SANTA MARIA DE LA CABEZA;168;501;;7,77
1305;PASEO DE SANTA MARIA DE LA CABEZA;179;501;;9,53
1790;PASEO DE SANTA MARIA DE LA CABEZA;62;501;;12,2
194;PASEO DE SANTA MARIA DE LA CABEZA;1;501;;14,7
290;PASEO DE SANTA MARIA DE LA CABEZA;76;501;;6,8
2338;PASEO DE SANTA MARIA DE LA CABEZA;81;501;;9,43
2337;PASEO DE SANTA MARIA DE LA CABEZA;88;501;;6,75
291;PASEO DE SANTA MARIA DE LA CABEZA;71;501;;7,99
289;PASEO DE SANTA MARIA DE LA CABEZA;29;501;;5,8
